date,store_id,sku_id,units_sold,total_revenue,avg_unit_price,transaction_count,unique_customers,promotion_flag
2024-02-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-08,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-12,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-13,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-17,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-18,STORE_001,SKU_00001,18,2573.82,142.99,10,9,0
2024-02-19,STORE_001,SKU_00001,9,1286.91,142.99,5,4,0
2024-02-20,STORE_001,SKU_00001,15,2144.85,142.99,9,8,0
2024-02-21,STORE_001,SKU_00001,13,1858.87,142.99,8,7,0
2024-02-22,STORE_001,SKU_00001,13,1858.87,142.99,8,7,0
2024-02-23,STORE_001,SKU_00001,9,1286.91,142.99,5,4,0
2024-02-24,STORE_001,SKU_00001,20,2859.8,142.99,12,10,0
2024-02-25,STORE_001,SKU_00001,3,428.97,142.99,2,1,0
2024-02-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-28,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-02-29,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-02,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-04,STORE_001,SKU_00001,0,0.0,121.54,0,0,1
2024-03-05,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-08,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-12,STORE_001,SKU_00001,9,1286.91,142.99,5,4,0
2024-03-13,STORE_001,SKU_00001,17,2430.83,142.99,10,9,0
2024-03-14,STORE_001,SKU_00001,16,2287.84,142.99,9,8,0
2024-03-15,STORE_001,SKU_00001,19,2716.81,142.99,11,9,0
2024-03-16,STORE_001,SKU_00001,30,4289.7,142.99,17,15,0
2024-03-17,STORE_001,SKU_00001,9,1286.91,142.99,5,4,0
2024-03-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-19,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-25,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-28,STORE_001,SKU_00001,0,0.0,121.54,0,0,1
2024-03-29,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-30,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-03-31,STORE_001,SKU_00001,0,0.0,114.39,0,0,1
2024-04-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-02,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-04,STORE_001,SKU_00001,23,3288.77,142.99,13,11,0
2024-04-05,STORE_001,SKU_00001,13,1858.87,142.99,8,7,0
2024-04-06,STORE_001,SKU_00001,26,3717.74,142.99,15,13,0
2024-04-07,STORE_001,SKU_00001,30,4289.7,142.99,17,15,0
2024-04-08,STORE_001,SKU_00001,8,1143.92,142.99,5,4,0
2024-04-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-12,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-13,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-17,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-19,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2024-04-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-04-25,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2024-04-26,STORE_001,SKU_00001,25,3574.75,142.99,14,12,0
2024-04-27,STORE_001,SKU_00001,29,4146.71,142.99,17,15,0
2024-04-28,STORE_001,SKU_00001,26,3717.74,142.99,15,13,0
2024-04-29,STORE_001,SKU_00001,20,2144.8,107.24,12,10,1
2024-04-30,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-02,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-05,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2024-05-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-08,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2024-05-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-12,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-13,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-17,STORE_001,SKU_00001,24,3431.76,142.99,14,12,0
2024-05-18,STORE_001,SKU_00001,32,4575.68,142.99,18,16,0
2024-05-19,STORE_001,SKU_00001,38,5433.62,142.99,22,19,0
2024-05-20,STORE_001,SKU_00001,6,857.94,142.99,4,3,0
2024-05-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-23,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2024-05-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-25,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-27,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2024-05-28,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-29,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-30,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-05-31,STORE_001,SKU_00001,0,0.0,121.54,0,0,1
2024-06-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-02,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-05,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-06,STORE_001,SKU_00001,0,0.0,128.69,0,0,1
2024-06-07,STORE_001,SKU_00001,27,3860.73,142.99,15,13,0
2024-06-08,STORE_001,SKU_00001,35,5004.65,142.99,20,18,0
2024-06-09,STORE_001,SKU_00001,38,5433.62,142.99,22,19,0
2024-06-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-12,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-13,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-16,STORE_001,SKU_00001,0,0.0,121.54,0,0,1
2024-06-17,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2024-06-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-19,STORE_001,SKU_00001,0,0.0,128.69,0,0,1
2024-06-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-25,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-06-28,STORE_001,SKU_00001,31,4432.69,142.99,18,16,0
2024-06-29,STORE_001,SKU_00001,25,3574.75,142.99,14,12,0
2024-06-30,STORE_001,SKU_00001,25,3574.75,142.99,14,12,0
2024-07-01,STORE_001,SKU_00001,19,2716.81,142.99,11,9,0
2024-07-02,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-05,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-08,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-09,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-12,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-13,STORE_001,SKU_00001,0,0.0,128.69,0,0,1
2024-07-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-17,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-19,STORE_001,SKU_00001,23,3288.77,142.99,13,11,0
2024-07-20,STORE_001,SKU_00001,36,5147.64,142.99,20,18,0
2024-07-21,STORE_001,SKU_00001,41,5862.59,142.99,23,20,0
2024-07-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-24,STORE_001,SKU_00001,0,0.0,128.69,0,0,1
2024-07-25,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-28,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-29,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-30,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-07-31,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-01,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-02,STORE_001,SKU_00001,0,0.0,121.54,0,0,1
2024-08-03,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-05,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-08,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-09,STORE_001,SKU_00001,18,2573.82,142.99,10,9,0
2024-08-10,STORE_001,SKU_00001,23,3288.77,142.99,13,11,0
2024-08-11,STORE_001,SKU_00001,32,4575.68,142.99,18,16,0
2024-08-12,STORE_001,SKU_00001,17,2430.83,142.99,10,9,0
2024-08-13,STORE_001,SKU_00001,10,1429.9,142.99,6,5,0
2024-08-14,STORE_001,SKU_00001,0,0.0,121.54,0,0,1
2024-08-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-17,STORE_001,SKU_00001,0,0.0,107.24,0,0,1
2024-08-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-19,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-21,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-22,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-23,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-24,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-25,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-27,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-28,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-29,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-30,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-08-31,STORE_001,SKU_00001,40,5147.6,128.69,23,20,1
2024-09-01,STORE_001,SKU_00001,24,3431.76,142.99,14,12,0
2024-09-02,STORE_001,SKU_00001,15,2144.85,142.99,9,8,0
2024-09-03,STORE_001,SKU_00001,21,2552.34,121.54,12,10,1
2024-09-04,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-05,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-06,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-07,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-08,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-09,STORE_001,SKU_00001,0,0.0,114.39,0,0,1
2024-09-10,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-11,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-12,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-13,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-14,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-15,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-16,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-17,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-18,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-19,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-20,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
2024-09-21,STORE_001,SKU_00001,31,3324.44,107.24,18,16,1
2024-09-22,STORE_001,SKU_00001,28,4003.72,142.99,16,14,0
2024-09-23,STORE_001,SKU_00001,15,2144.85,142.99,9,8,0
2024-09-24,STORE_001,SKU_00001,14,2001.86,142.99,8,7,0
2024-09-25,STORE_001,SKU_00001,12,1715.88,142.99,7,6,0
2024-09-26,STORE_001,SKU_00001,0,0.0,142.99,0,0,0
